673.5	603.5	671.9992154	603.7501308	670.4984308	604.0002615	668.9976462	604.2503923	667.4968616	604.5005231	665.996077	604.7506538	664.4952924	605.0007846	662.994491	605.249192	661.48911	605.0284028	659.983729	604.8076136	658.478348	604.5868244	656.972967	604.3660352	655.467586	604.1452459	653.962205	603.9244567	652.456824	603.7036675	650.951443	603.4828783	649.446062	603.2620891	647.940681	603.0412999	646.4353	602.8205107	644.929919	602.5997215	643.6247197	601.9476691	642.4844067	600.9403926	641.3440936	599.933116	640.2037806	598.9258395	639.0634676	597.918563	637.9231545	596.9112865	636.7828415	595.90401	635.6425284	594.8967334	634.5022154	593.8894569	633.3619023	592.8821804	632.2215893	591.8749039	631.0812763	590.8676274	629.9409632	589.8603508	629.1252282	588.6635725	628.8085953	587.1753979	628.4919624	585.6872234	628.1753295	584.1990489	627.8586967	582.7108743	627.5420638	581.2226998	627.2254309	579.7345253	626.908798	578.2463507	627.1990479	576.888796	628.0998839	575.662658	629.0007199	574.4365201	629.901556	573.2103821	630.802392	571.9842442	631.7032281	570.7581063	632.6040641	569.5319683	633.5049001	568.3058304	634.4057362	567.0796924	635.3065722	565.8535545	636.4381575	564.8988992	637.7934392	564.207429	639.148721	563.5159587	640.5040028	562.8244884	641.8592845	562.1330181	643.2145663	561.4415478	644.5698481	560.7500775	645.9251298	560.0586072	647.2804116	559.3671369	648.7061302	559.1033361	650.2115814	559.3236461	651.7170326	559.543956	653.2224838	559.7642659	654.727935	559.9845759	656.2333862	560.2048858	657.7388374	560.4251957	659.0522112	561.1051769	660.2668381	562.0214744	661.4814651	562.9377719	662.6960921	563.8540695	663.910719	564.770367	665.125346	565.6866645	666.339973	566.6029621	667.5545999	567.5192596	668.7692269	568.4355571	669.9838538	569.3518546	671.1984808	570.2681522	672.4131078	571.1844497	673.1408916	572.5088941	673.831164	573.8647864	674.5214364	575.2206786	675.2117088	576.5765709	675.9019812	577.9324632	676.5922537	579.2883554	677.2825261	580.6442477	677.9727985	582.0001399	678.6630709	583.3560322	679.3533433	584.7119244	679.6084825	586.1933072	679.7462313	587.7085448	679.8839802	589.2237825	680.0217291	590.7390201	680.159478	592.2542577	680.2972269	593.7694954	680.4349757	595.284733	680.1258801	596.7108278	679.4172534	598.0572185	678.7086267	599.4036093	678	600.75
672.5	592.75	672.3218238	589.5784633	672.1436476	586.4069267	671.9654713	583.23539	671.7872951	580.0638534	671.6091189	576.8923167	671.4309427	573.7207801	671.2527665	570.5492434	671.5953433	567.3919103	671.9461332	564.2348012	672.4547706	561.1276899	673.9856036	558.3443571	675.5164367	555.5610242	677.0472697	552.7776914	678.5781028	549.9943586	680.1089359	547.2110257	682.5400411	545.3034374	685.2800373	543.6963243	688.0200335	542.0892111	690.7600296	540.482098	693.5000258	538.8749849	696.2400219	537.2678718	698.9800181	535.6607586	701.7200142	534.0536455	704.4600104	532.4465324	707.2587179	530.9620195	710.2285249	529.8347935	713.1983318	528.7075675	716.1681387	527.5803415	719.1379456	526.4531155	722.1077525	525.3258896	725.0775594	524.1986636	728.0473663	523.0714376	731.0171733	521.9442116	733.9869802	520.8169856	736.9567871	519.6897596	739.926594	518.5625337	742.9731631	517.6770198	746.0491799	516.884232	749.1251966	516.0914442	752.2012133	515.2986564	755.2772301	514.5058685	758.3532468	513.7130807	761.4292636	512.9202929	764.5052803	512.1275051	767.6615469	512.1478637	770.8331938	512.3240663	774.0048407	512.5002689	777.1764877	512.6764715	779.8547244	514.0112951	782.1796131	516.1758467	784.5045019	518.3403983	785.9128634	520.9657708	786.2636533	524.12288	786.6144432	527.2799891	786.9652331	530.4370982	787.0049864	533.5453528	785.7031939	536.442891	784.4014013	539.3404293	783.0996088	542.2379675	781.7978163	545.1355057	780.4960237	548.0330439	779.0623966	550.8543094	777.1993261	553.4271211	775.3362556	555.9999327	773.4731851	558.5727444	771.6101146	561.145556	769.7470441	563.7183677	767.6730545	566.1138051	765.4578802	568.390512	763.2427059	570.6672189	761.0275316	572.9439259	758.47673	574.761635	755.6355483	576.1822259	752.7943666	577.6028167	749.953185	579.0234075	747.1120033	580.4439983	744.2708217	581.8645892	741.2731969	582.8819306	738.2173264	583.7491371	735.161456	584.6163436	732.1055855	585.4835501	729.049715	586.3507566	725.9938445	587.217963	722.9119531	587.9841848	719.8175204	588.7017344	716.7230876	589.419284	713.6286549	590.1368336	710.5342221	590.8543833	707.4357919	591.5517519	704.3014836	592.0679909	701.1671752	592.58423	698.0328669	593.100469	694.8985586	593.616708	691.7642502	594.132947	688.6299419	594.649186	685.4866866	595.096506	682.3244577	595.3976707	679.1622289	595.6988353	676	596
659.5	614	658.0460053	620.7247256	656.5920106	627.4494511	655.3651934	634.2075501	654.823711	641.0663277	654.2822285	647.9251054	651.1081234	653.0773872	645.0680976	656.3719468	638.9903843	659.5959355	632.893048	662.7831795	626.7957117	665.9704234	620.7950296	669.2717049	616.651557	674.7642152	612.5080843	680.2567254	608.3646117	685.7492357	604.221139	691.2417459	600.0776664	696.7342562	597.4144976	703.0414777	594.9911405	709.4806838	592.5677834	715.9198898	590.1444263	722.3590959	587.7210692	728.798302	585.297712	735.237508	582.8743549	741.6767141	581.244807	748.3324231	580.0633352	755.1103401	578.8818634	761.8882571	577.7003917	768.6661741	576.5189199	775.4440911	575.3374481	782.2220081	574.1559764	788.9999251	572.9745046	795.7778421	572.4159988	802.6160574	572.2756175	809.4947438	572.1352361	816.3734303	571.9948548	823.2521168	571.8544734	830.1308032	571.714092	837.0094897	571.5737107	843.8881762	571.9434671	850.7373096	572.8772287	857.5537694	573.8109903	864.3702291	574.7447519	871.1866889	575.6785135	878.0031486	577.1631565	884.4945574	582.6784488	888.6076567	588.193741	892.720756	593.7090333	896.8338553	599.2243255	900.9469546	604.7396178	905.0600539	611.2116794	904.9942373	617.9671536	903.6905493	624.7226278	902.3868613	631.4781021	901.0831733	636.9217188	897.5684456	641.3035389	892.2641372	645.6853589	886.9598288	650.0671789	881.6555203	654.4489989	876.3512119	658.8308189	871.0469035	663.1189679	865.6880397	665.5705234	859.2595165	668.0220788	852.8309933	670.4736343	846.4024702	672.9251897	839.973947	675.3767452	833.5454238	677.8283006	827.1169006	680.2798561	820.6883774	682.7314115	814.2598542	685.182967	807.8313311	686.9685839	801.1924182	688.6552914	794.5222568	690.3419988	787.8520955	692.0287063	781.1819341	693.7154138	774.5117728	695.4021212	767.8416114	696.7413824	761.1103142	697.4328254	754.2650281	698.1242685	747.4197421	698.8157115	740.574456	699.5071545	733.72917	700.1985976	726.883884	700.8900406	720.0385979	701.3697253	713.1997414	700.2642581	706.4090142	699.1587909	699.6182869	698.0533237	692.8275597	696.9478564	686.0368324	695.8423892	679.2461052	694.736922	672.4553779	690.8473147	667.0152524	686.198249	661.9435443	681.0518292	657.4698933	675.2175002	653.8234376	672.009124	649.056205	673.4123535	642.3207034	674.4959966	635.5320273	675.3493703	628.7050376	675.9040145	621.8682463	675.5	615
655.5	593.5	650.4575601	585.9363402	645.4151203	578.3726804	640.3726804	570.8090206	635.3302405	563.2453608	629.563568	556.252797	623.3842436	549.5856312	617.2049192	542.9184654	610.0503894	537.4850027	602.0440897	533.2358669	593.2820429	530.814775	584.5199961	528.3936831	575.7579494	525.9725913	566.9959026	523.5514994	559.0391592	519.2926478	551.3199673	514.491687	543.6007753	509.6907261	535.8815834	504.8897653	528.1623914	500.0888044	521.0820757	494.4949735	514.7494132	487.9732763	508.4167507	481.451579	502.0840881	474.9298818	495.7514256	468.4081846	489.5148272	461.8006592	483.7447997	454.7762779	477.9747723	447.7518967	472.2047448	440.7275154	466.4347173	433.7031341	460.6646898	426.6787528	455.0739769	419.5252225	450.2399984	411.8266641	445.4060199	404.1281058	440.5720414	396.4295474	435.7380629	388.730989	430.9040843	381.0324306	426.5359777	373.0719555	422.4706328	364.9412655	418.4052878	356.8105755	414.3399428	348.6798855	410.2745978	340.5491956	407.2745835	332.0620248	405.6277468	323.122054	403.9809101	314.1820831	402.3340733	305.2421123	401.3572986	296.3109523	403.2386324	287.4173741	405.1199662	278.523796	408.2381412	270.3129806	414.761228	263.9817493	421.2843147	257.6505181	429.3431038	254.125152	438.1918433	252.0430957	446.6449442	254.2179561	454.958425	257.8950726	463.2719058	261.5721891	471.5853867	265.2493056	479.8988675	268.9264222	488.2123483	272.6035387	495.6722186	277.5520588	502.2229631	283.854669	508.7737076	290.1572793	515.3244521	296.4598895	521.8751966	302.7624998	528.4259411	309.06511	534.9766856	315.3677203	541.5274301	321.6703305	548.0781746	327.9729407	554.6289191	334.275551	560.6904761	341.0048839	566.0453456	348.3506664	571.4002152	355.696449	576.7550847	363.0422316	582.1099543	370.3880142	587.4648238	377.7337968	592.8196934	385.0795793	597.9461896	392.5546301	601.4881682	400.9265795	605.0301468	409.2985289	608.5721254	417.6704783	612.114104	426.0424278	615.6560826	434.4143772	619.1980613	442.7863266	621.1552769	451.6490557	622.9648088	460.5575204	624.7743407	469.4659851	625.918555	478.4320191	625.6661416	487.5189018	626.0950193	496.549474	627.8359227	505.4716041	629.5936197	514.3900823	631.7150704	523.2294599	635.5833418	531.3261002	640.4775091	538.986536	645.3388197	546.6676128	650.1157537	554.4016965	654.9300519	562.1111264	660.1615102	569.5453039	665.3668042	576.997637	670.5	584.5
693	605	702.6514568	606.6428012	712.3029137	608.2856023	721.9543705	609.9284035	731.6058273	611.5712046	741.2753673	613	751.0656388	613	760.8559102	613	770.6461816	613	780.436453	613	789.8570495	610.5616053	799.2073866	607.6597766	808.5577237	604.7579478	817.6220308	601.0903198	826.5852147	597.1519511	835.5483987	593.2135824	844.5115826	589.2752137	853.4747666	585.336845	862.4379505	581.3984763	871.4011345	577.4601076	880.6540359	574.6102362	890.3890824	573.5718312	900.1241289	572.5334263	909.8591753	571.4950213	919.5942218	570.4566163	929.3292683	569.4182114	939.0643147	568.3798064	948.7993612	567.3414015	958.5303833	567.7337509	968.2594344	568.8269027	977.9884854	569.9200545	987.7175364	571.0132063	997.4465874	572.1063581	1007.175638	573.1995099	1016.904689	574.2926617	1026.63374	575.3858135	1036.362791	576.4789653	1045.986766	578.1774308	1055.515046	580.4271636	1065.043326	582.6768963	1074.571606	584.9266291	1084.099885	587.1763618	1093.628165	589.4260946	1103.156445	591.6758273	1112.684725	593.9255601	1119.3192	601.0483382	1125.854647	608.3378751	1132.390094	615.627412	1138.92554	622.9169489	1137.52828	632.5661818	1136.039599	642.242609	1132.792617	650.9621182	1125.475277	657.4664205	1118.157937	663.9707228	1110.840597	670.4750251	1102.167002	674.3610329	1092.632832	676.5856725	1083.098662	678.8103121	1073.564493	681.0349517	1064.030323	683.2595913	1054.496153	685.484231	1044.903639	687.3802548	1035.186369	688.5736037	1025.4691	689.7669527	1015.75183	690.9603016	1006.03456	692.1536505	996.3172902	693.3469995	986.5730925	693.7670049	976.7963529	693.2524396	967.0196133	692.7378744	957.2428737	692.2233091	947.4661341	691.7087439	937.6893945	691.1941787	927.9126549	690.6796134	918.1359153	690.1650482	908.4353212	688.9380667	898.7706845	687.3746695	889.1060477	685.8112724	879.4414109	684.2478753	869.7767741	682.6844782	860.1121374	681.121081	850.4475006	679.5576839	840.9146955	677.3772521	831.4549932	674.8546648	821.9952909	672.3320776	813.5393211	667.9386302	806.2064415	661.4518521	798.8735619	654.965074	791.5406822	648.4782958	782.9600975	643.8052683	774.2801913	639.2766215	765.3688697	635.3648996	755.851921	633.0677051	746.3349723	630.7705106	736.8088097	628.5130688	727.2516735	626.3892608	717.6945372	624.2654527	708.1374009	622.1416446	698.572951	620.0513466	689	618
642	631	633.4847599	637.4439655	624.9695198	643.8879309	616.4542798	650.3318964	607.9390397	656.7758619	599.6171429	663.4638327	591.3971512	670.2804112	583.1771596	677.0969896	574.9571679	683.9135681	566.7371763	690.7301465	559.9047905	698.8277981	553.7651367	707.5649977	547.625483	716.3021973	541.4858292	725.0393968	536.4475437	734.3468776	532.8559182	744.4034292	529.2642926	754.4599808	526.8624152	764.825509	525.1068525	775.3588848	523.3512899	785.8922605	520.7111947	796.0943086	515.114531	805.1888872	509.5178672	814.2834657	503.9212035	823.3780443	498.3245398	832.4726229	491.8069688	840.92708	485.2327089	849.3421326	478.658449	857.7571853	471.9481323	866.0518677	464.3971719	873.6028281	456.8462116	881.1537884	449.2952512	888.7047488	441.7442909	896.2557091	433.6813484	903.2332125	425.3260979	909.8833098	416.9708475	916.5334071	408.615597	923.1835044	400.2603466	929.8336017	391.9050961	936.483699	382.3458172	941.0616731	372.4309206	945.0276318	362.5160239	948.9935905	352.6011272	952.9595491	342.6862305	956.9255078	332.2164982	958.1768978	321.5405845	958.4195322	310.8646708	958.6621666	300.1887572	958.904801	291.6506253	954.1846208	284.4928592	946.2599512	277.335093	938.3352816	270.1773269	930.410612	268.1727514	920.5716917	268.4210254	909.8959077	268.6692994	899.2201237	268.9175735	888.5443397	272.9037336	879.0295839	278.7476292	870.0918612	284.5915249	861.1541384	290.4354205	852.2164157	296.2793162	843.2786929	302.1232118	834.3409702	308.7938539	826.0132938	315.6104324	817.7933022	322.4270108	809.5733105	329.2435892	801.3533189	336.0601677	793.1333272	343.9032729	785.9088768	351.9105443	778.8436374	359.9178157	771.7783979	367.9250871	764.7131584	375.9323586	757.6479189	383.93963	750.5826794	392.3489907	744.0347791	401.1720003	738.0190907	409.9950098	732.0034024	418.8180194	725.987714	427.641029	719.9720257	437.038589	715.0495785	446.9971765	711.1946414	456.9557639	707.3397043	466.9143514	703.4847672	476.8729389	699.6298301	486.8315264	695.774893	496.9852342	692.8009844	507.6402531	692.0906498	518.2952721	691.3803152	528.706683	689.4311057	538.8373594	686.0542135	548.8185982	682.3908106	557.3853825	676.0155293	565.9521668	669.640248	574.518951	663.2649667	583.0857353	656.8896854	591.6483379	650.5088349	600.1602224	644.0604376	608.6721068	637.6120403	617.1839912	631.163643	625.6613593	624.6709126	634	618
676	581	677.9865742	571.2657864	679.9731484	561.5315729	681.9597226	551.7973593	683.9462968	542.0631457	685.932871	532.3289322	687.305292	522.4900157	688.6562341	512.6474375	690.0071762	502.8048593	691.3581183	492.9622811	692.7090604	483.1197028	691.7842279	473.3001099	690.234762	463.4868257	688.685296	453.6735415	687.1358301	443.8602574	681.9722293	435.4583439	676.461362	427.1920429	670.9504946	418.9257419	665.562595	410.5794768	660.2420614	402.1894045	654.9215278	393.7993323	649.6009941	385.40926	644.2804605	377.0191877	641.6396254	367.5797748	639.8480937	357.807784	638.0565621	348.0357931	636.2650304	338.2638023	634.4734988	328.4918114	632.6819671	318.7198206	632.750002	308.8928407	633.9609747	299.032063	635.1719474	289.1712854	636.3829201	279.3105077	637.5938928	269.4497301	638.8048655	259.5889524	641.1812742	249.9565515	643.7815539	240.3680201	646.3818336	230.7794886	648.9821133	221.1909571	651.5823931	211.6024256	654.1826728	202.0138941	658.8069685	193.3509499	664.359098	185.1123062	669.9112274	176.8736626	675.4633568	168.6350189	681.0154863	160.3963752	686.9689513	152.6954724	696.4467428	149.716738	705.9245343	146.7380035	715.4023258	143.759269	724.5247578	144.029406	733.1345283	148.9865466	741.7442988	153.9436872	750.3540693	158.9008278	756.0970867	166.3300953	759.7344795	175.5751353	763.3718723	184.8201753	767.009265	194.0652153	770.6466578	203.3102553	774.2840506	212.5552953	777.9214434	221.8003353	779.2244902	231.6428602	780.4760094	241.4985738	781.7275286	251.3542874	782.9790477	261.210001	784.2305669	271.0657146	785.4820861	280.9214282	785.3568983	290.7879153	784.2597768	300.6620085	783.1626554	310.5361016	782.0655339	320.4101947	780.9684125	330.2842879	779.6606483	340.1150126	776.7679992	349.6194311	773.8753501	359.1238497	770.982701	368.6282682	768.0900519	378.1326867	764.2544577	387.1334406	757.9633306	394.822596	751.6722035	402.5117513	745.3810763	410.2009067	739.0899492	417.8900621	732.2463373	425.0913458	725.3947116	432.2855528	718.7972611	439.6307433	715.7571035	449.0890112	712.716946	458.5472792	709.8086535	468.0387383	708.0088306	477.8092055	706.2090077	487.5796726	704.4091848	497.3501398	702.6282986	507.124008	700.9157246	516.9101452	699.2031506	526.6962823	697.4905766	536.4824195	695.6876541	546.2493835	693.2780973	555.8876108	690.8685405	565.5258382	688.6332805	575.2003171	687	585
696	638	699.9170157	646.7242623	703.8340315	655.4485246	707.7510472	664.1727869	711.6680629	672.8970492	715.5850786	681.6213115	719.6022616	690.2987739	723.7804838	698.900996	727.9587059	707.5032181	732.1369281	716.1054402	736.3151502	724.7076622	740.4933724	733.3098843	744.6715945	741.9121064	748.8498167	750.5143285	753.8373911	758.4699129	761.3050354	764.4440283	768.7726796	770.4181437	776.2403238	776.3922591	784.1194929	781.5402629	793.3864218	783.9024213	802.6533508	786.2645796	811.9202798	788.626738	821.1872088	790.9888964	830.4541378	793.3510547	837.5048218	799.2739377	843.7160178	806.5455818	849.9272139	813.817226	856.1384099	821.0888701	862.3496059	828.3605143	868.560802	835.6321584	874.4827482	843.0861834	878.3667522	851.8251923	882.2507561	860.5642013	886.1347601	869.3032103	890.0187641	878.0422193	893.9027681	886.7812283	895.6891304	896.1695651	897.4216322	905.5745746	899.1541339	914.979584	900.8866356	924.3845935	899.9557325	933.8762735	898.8383504	943.3740217	897.7209682	952.87177	895.7230443	962.1432756	892.1236562	971.0033078	888.5242681	979.86334	884.9248801	988.7233722	878.5003155	995.4997418	871.0987678	1001.555554	863.6972201	1007.611365	854.8497209	1010.78757	845.5720049	1013.106999	836.2942889	1015.426428	827.0941495	1013.968868	817.9194967	1011.27044	808.7448438	1008.572013	799.6573092	1005.711418	792.3422716	999.5513866	785.027234	993.391355	777.7121964	987.2313233	770.3971588	981.0712916	763.0821212	974.91126	756.9656508	967.5926465	751.0572684	960.0728871	745.148886	952.5531276	739.464559	944.893422	735.2991806	936.2849733	731.1338023	927.6765247	726.9684239	919.0680761	723.8078507	910.0989417	721.5475613	900.8066408	719.2872719	891.5143398	717.0269824	882.2220389	716.3717745	872.7951574	717.0531279	863.2562097	717.7344813	853.717262	719.7918272	844.4453355	722.7277718	835.3439074	725.6637164	826.2424792	728.8225463	817.2283618	732.8497393	808.5544076	736.8769323	799.8804534	740.9041254	791.2064992	740.4821552	781.6787933	739.7525379	772.1648153	737.0357299	762.9955885	734.318922	753.8263618	731.5213645	744.6837524	728.2531899	735.6962722	724.9850153	726.7087921	721.7168407	717.7213119	718.0616158	708.8951863	713.9780474	700.2476298	709.894479	691.6000732	705.8109107	682.9525167	701.8259554	674.2605627	698.0588064	665.4705483	694.2916574	656.6805339	690.5517022	647.8792554	687	639
627	582	619.3367148	577.4020289	611.6734296	572.8040578	604.0101444	568.2060866	596.3468592	563.6081155	588.683574	559.0101444	580.9731303	554.499088	572.940972	550.580962	564.9088137	546.662836	556.8766554	542.7447099	548.8444971	538.8265839	540.8047742	534.9259488	532.4488421	531.7564573	524.0929099	528.5869658	515.7369778	525.4174743	507.0650243	523.7756829	498.1373928	523.3698815	489.3506192	523.4517432	482.0143129	528.5552606	474.6780067	533.6587779	467.3417005	538.7622953	458.8072381	541.3407891	450.2142433	543.7959305	441.6212485	546.2510719	433.0282537	548.7062132	424.435259	551.1613546	415.8330818	552.416599	407.2035191	550.0932552	398.5739565	547.7699114	389.9443938	545.4465676	381.3148311	543.1232238	372.6852684	540.79988	364.3246435	537.8830957	356.8887353	532.9258235	349.4528271	527.9685514	342.0169189	523.0112792	334.5810106	518.0540071	327.1451024	513.0967349	320.3535162	507.3535162	314.0342094	501.0342094	307.7149025	494.7149025	301.3955956	488.3955956	295.0762888	482.0762888	289.4948732	475.3162438	286.9268884	466.7562945	284.3589036	458.1963452	281.7909188	449.6363959	282.9556699	441.1329902	285.7817499	432.6547503	288.6078298	424.1765105	291.4339098	415.6982707	295.7442791	408.1112852	301.8995293	401.6320744	308.0547796	395.1528636	315.080407	390.101548	323.6597825	387.5992301	332.239158	385.0969123	340.8185335	382.5945944	349.3979089	380.0922766	357.9772844	377.5899587	366.8298541	377	375.7667036	377	384.703553	377	393.6404025	377	402.2504505	378.2560654	410.0540869	382.6115834	417.8577233	386.9671014	425.6613597	391.3226194	433.4649962	395.6781374	441.2686326	400.0336554	447.3624871	406.4155012	452.9688367	413.3751077	458.5751864	420.3347141	464.181536	427.2943206	469.7878857	434.253927	474.1430944	441.9680826	477.6829011	450.1739979	481.2227077	458.3799133	484.7625144	466.5858287	488.302321	474.7917441	491.8421276	482.9976595	496.9124637	489.9209867	504.3727014	494.841569	511.8329392	499.7621514	519.293177	504.6827338	526.7534148	509.6033161	534.2136525	514.5238985	541.6922318	519.4153391	549.355517	524.0133102	557.0188022	528.6112813	564.6820874	533.2092524	572.3453726	537.8072235	580.0086578	542.4051947	587.671943	547.0031658	595.3352281	551.6011369	603.0632622	556.0892571	610.7974467	560.5669428	618.5316311	565.0446285	626.2658156	569.5223143	634	574
697.5	597	702.7782835	595.3935659	708.056567	593.7871318	713.3348505	592.1806977	718.613134	590.5742636	723.8914175	588.9678295	729.169701	587.3613954	734.4479845	585.7549613	739.7262679	584.1485271	744.9552181	582.4035991	750.06043	580.3112992	755.1656418	578.2189992	760.2708537	576.1266993	765.3760656	574.0343994	770.4812774	571.9420994	775.1648844	569.2419248	778.9134013	565.1935266	782.6619182	561.1451283	786.4104351	557.0967301	785.6961996	551.6748225	784.8727236	546.2192937	784.0492475	540.7637649	783.2257715	535.3082361	782.7366652	529.8896529	784.7313329	524.7455098	786.7260006	519.6013668	788.7206684	514.4572237	790.7153361	509.3130806	793.8443414	505.3252409	799.0257901	503.429589	804.2072389	501.533937	809.3886876	499.638285	814.5701363	497.7426331	819.751585	495.8469811	824.9330337	493.9513291	830.1144824	492.0556772	835.4361128	491.2054553	840.933923	491.669126	846.4317331	492.1327968	851.9295433	492.5964675	857.4273535	493.0601382	862.9251636	493.523809	868.4229738	493.9874797	873.920784	494.4511505	878.0764589	497.9019975	882.0740833	501.7046158	886.0717077	505.5072342	890.0693321	509.3098525	894.0669565	513.1124708	896.1619567	518.0668486	897.6776833	523.3718915	899.1934098	528.6769344	900.7091364	533.9819773	901.844903	539.3036847	900.7994451	544.7210572	899.7539872	550.1384297	898.7085294	555.5558023	897.6630715	560.9731748	896.6176137	566.3905473	893.7465757	571.0491533	890.644127	575.611578	887.5416782	580.1740027	884.4392294	584.7364273	881.3367807	589.298852	877.4006375	592.8117535	872.2546088	594.8015513	867.10858	596.7913491	861.9625513	598.7811468	856.8165225	600.7709446	851.6704938	602.7607424	846.524465	604.7505402	841.3397787	606.4093814	835.8736981	605.659135	830.4076175	604.9088887	824.9415368	604.1586423	819.4754562	603.4083959	814.6974925	601.2475621	810.7415964	597.401552	806.7857003	593.555542	802.8298043	589.7095319	798.8739082	585.8635218	793.7755063	583.8759553	788.5578433	582.0823836	783.3401802	580.288812	777.9106634	580.6038601	772.4404849	581.3236204	766.9703065	582.0433807	761.572089	583.0932034	756.2987428	584.7157715	751.0253966	586.3383395	745.7520504	587.9609076	740.4787042	589.5834756	735.1756651	591.1011211	729.8340811	592.4825652	724.4924971	593.8640094	719.1509131	595.2454535	713.8093292	596.6268976	708.4683937	598.0105354	703.2341968	599.7552677	698	601.5
