0,-1.205107726,-2.410215378,-3.615323104,-4.820430829,-6.025538482,-7.230646207,-8.434503237,-9.297861679,-10.16122012,-11.02457856,-11.887937,-12.75129537,-13.61465381,-14.47801225,-15.34137069,-16.20472913,-17.06808758,-17.93144602,-18.79480446,-19.20601751,-19.24480611,-19.28359471,-19.32238331,-19.36117192,-19.39996059,-19.43874919,-19.47753779,-19.51632639,-19.55511506,-19.59390367,-19.63269227,-19.67148087,-19.35047374,-18.47621016,-17.60194667,-16.72768317,-15.85341953,-14.97915603,-14.10489253,-13.23062896,-12.03878253,-10.5274151,-9.016047743,-7.504680245,-5.993312888,-4.481945463,-2.970578033,-1.459210677,0.052156822,1.563524178,3.033194084,4.462440721,5.891687499,7.320934277,8.750180987,10.17942776,11.60867454,13.03792125,14.46716803,15.63117258,16.49492976,17.35868702,18.22244428,19.08620146,19.94995872,20.81371598,21.21004156,21.3660611,21.5220807,21.67810024,21.83411978,21.99013938,22.14615891,22.30217845,22.45819806,22.6142176,22.77023713,22.92625674,22.45186481,21.92889944,21.40593416,20.8829688,20.36000343,19.83703821,19.31407285,18.79110757,18.2681422,17.74517692,16.83401464,15.81812451,14.80223438,13.78634432,12.77045425,11.75456412,10.73867399,9.483799558,8.015245255,6.546690879,5.078136575
0,-2.711674021,-5.42334796,-8.135022038,-10.84669598,-13.55837,-16.27004394,-18.98171796,-21.38596633,-23.78536612,-26.05397147,-27.4755721,-28.89717276,-30.31877338,-31.74037395,-33.16197461,-33.35148803,-33.11826203,-32.88503612,-32.65181018,-32.41858419,-32.18535825,-31.95213233,-31.7189064,-31.4856804,-31.11820028,-30.35947065,-29.60074108,-28.8420115,-28.08328192,-27.32455227,-26.56582269,-25.80709311,-25.04836348,-24.28963391,-23.53090433,-22.77217467,-21.77089904,-20.67657737,-19.58225576,-18.48793415,-17.39361256,-16.29929095,-15.20496928,-14.11064766,-12.30145244,-10.35524777,-8.409043096,-6.462838365,-3.843180883,-0.741240962,2.360699016,5.321445936,8.119271707,10.91709739,13.71492308,16.29589957,17.94157421,19.58724888,21.23292352,22.87859816,24.52427274,26.03229878,27.09194267,28.15158648,29.21123036,30.27087417,31.33051806,32.12438479,32.74034606,33.35630733,33.97226868,34.01982727,33.57561202,33.13139668,32.68718139,32.24296605,31.79875085,30.93377766,29.91215098,28.89052435,27.86889768,26.847271,25.82564423,24.70611995,23.53941145,22.37270289,21.2059944,20.03928592,18.85369629,17.498644,16.14359173,14.78853943,13.43348714,12.07843479,10.72338249,9.306522068,7.758586315,6.210650536,4.662714783
0,-0.192858028,-0.385716074,-0.349133314,0.379611957,1.108357148,-1.064386666,-6.395743992,-11.77712097,-17.18454203,-22.59196311,-27.88341156,-30.94644747,-34.00948349,-37.0725194,-40.13555543,-43.19859133,-44.6567707,-45.85496061,-47.05315054,-48.25134045,-49.44953036,-50.64772038,-51.84591029,-52.22401786,-52.13921908,-52.05442031,-51.96962144,-51.88482266,-51.80002389,-51.71522502,-51.63042624,-50.9221946,-49.79552513,-48.66885574,-47.54218626,-46.41551689,-45.2888475,-44.16217801,-42.53950002,-40.36843795,-38.1973759,-36.02631383,-33.85525178,-31.20245979,-25.02498107,-18.84750244,-12.67002371,-6.492545084,-0.315066357,6.034572009,12.43520723,18.83584245,25.23647776,29.94111411,33.27303588,36.60495754,39.93687919,43.26880086,46.60072253,49.83053982,51.05841152,52.28628313,53.51415486,54.74202647,55.96989818,57.19776979,58.4256415,59.65351311,60.88138484,61.41598904,61.84762476,62.27926041,62.71089613,63.14253187,63.5741675,63.65303957,63.07417911,62.49531876,61.9164583,61.33759785,60.7587375,60.17987704,59.39405,57.0589402,54.72383039,52.3887206,50.05361068,47.71850089,45.38339108,40.55990997,35.05765034,29.17646829,22.77118436,18.74103456,18.88201155,18.69907358,18.28274737,17.57098176,15.91111569
0,0.317346932,0.634693944,0.952040876,1.269387807,0.665346031,-0.463682877,-1.592711785,-4.233535109,-8.257094672,-13.96095318,-19.66481169,-25.36867017,-31.07252868,-35.0501714,-38.51860847,-41.98704556,-45.45548264,-48.92391973,-51.4109077,-52.74934221,-54.08777666,-55.42621125,-56.76464577,-57.97498614,-58.56319015,-59.15139414,-59.73959816,-60.32780218,-60.91600619,-61.28322806,-60.7178722,-60.1525164,-59.58716054,-59.02180468,-58.45644891,-57.35991735,-55.91818434,-54.47645142,-53.03471849,-51.59298563,-49.07803993,-45.19990492,-41.32176984,-37.44363491,-33.02643028,-26.3098571,-19.59328398,-12.27050507,-3.278896642,5.712711642,14.31461709,22.71606316,28.31265617,32.91942286,37.52618955,42.13295633,46.73972297,51.34648966,54.51822388,56.16159724,57.80497054,59.4483439,61.09171721,62.73509057,64.37846387,66.02183723,67.66521059,69.30858389,70.3056958,70.36920906,70.43272233,70.49623553,70.55974881,70.623262,70.68677534,70.48939242,68.48183965,66.47428689,64.46673413,62.45918131,60.45162855,58.44407587,54.86308742,51.13547088,47.40785435,43.10629474,37.59992,32.67972726,28.88839961,25.11284192,21.67886516,20.09693821,19.60270747,19.06974908,18.43733712,17.84965482,17.76136571,17.64123438,17.43335854
0,0.982760918,1.965521728,2.948282646,3.931043464,4.6990643,4.033387344,3.367710395,2.702033445,2.036356496,-1.036936526,-4.567813848,-8.098691269,-12.3741474,-16.91284192,-21.45153645,-25.99023097,-30.5289255,-35.06762002,-39.60631455,-43.0787298,-44.77665368,-46.47457745,-48.17250132,-49.87042519,-51.56834896,-53.26627283,-54.9641966,-55.23440357,-54.80529595,-54.37618832,-53.9470807,-53.51797307,-53.08886542,-52.65975779,-52.23065017,-51.80154254,-50.76137756,-49.16471438,-47.56805131,-45.97138813,-44.37472499,-42.77806182,-41.18139874,-39.58473557,-32.92954398,-26.10124624,-19.27294849,-12.44465068,-2.722743617,7.03251086,15.95261531,22.93939817,29.92618103,36.9129639,41.37972847,44.24748336,47.11523825,49.98299307,52.85074796,55.71850295,58.26236956,60.11367007,61.9649706,63.81627111,65.66757161,67.5188722,68.60044983,68.75183224,68.90321474,69.05459715,69.20597965,69.35736216,69.50874456,69.66012707,69.09556457,68.19292004,67.29027562,66.3876312,65.48498678,64.58234225,63.67969783,62.15248295,60.27893388,58.4053849,54.59705787,48.62388154,42.65070522,36.6775288,32.59874171,28.67075443,25.37399912,23.72921362,22.08442813,20.47992983,19.01086207,17.54179422,16.07272637,14.63758835,13.24188961
0,0.73142006,1.462840196,2.19426019,2.925680251,3.346113606,3.602635563,3.859157529,4.115679486,4.372201452,2.751374473,0.193321825,-2.364730889,-4.922783462,-8.634148686,-13.8604032,-19.08665765,-25.3271823,-32.11869574,-38.91020918,-44.87101285,-48.05515188,-51.23929076,-54.42342979,-57.60756881,-59.70421998,-61.73392786,-63.76363581,-65.61321955,-66.34988427,-67.08654898,-67.8232137,-68.55987841,-68.52785151,-68.05695243,-67.58605341,-67.11515433,-66.64425532,-66.17335624,-63.34904164,-59.82963017,-56.31021863,-52.79080701,-49.27139547,-43.34032259,-36.51305692,-29.68579125,-22.85852565,-13.69205516,-3.01516017,7.661734884,18.33862987,27.0754511,34.96411921,42.85278732,50.74145536,55.30001824,58.20351324,61.10700825,64.01050325,66.91399825,69.81749325,71.71801317,73.44148894,75.16496486,76.8884407,78.61191655,78.91049209,78.98119186,79.05189171,79.12259156,79.19329135,79.2639912,78.68048389,77.42396187,76.16743984,74.91091783,73.65439573,71.19607491,67.56424143,63.93240802,60.30057455,56.66874107,53.03690759,48.61247652,42.1516716,35.69086661,30.32438677,26.21901005,22.42784733,21.6107794,20.79371147,19.9766436,19.15957567,18.34945392,17.62357977,16.89770567,16.17183158,15.50205847,15.05776503
0,1.045288469,2.090576947,3.135865416,4.181153885,5.226442364,5.650373617,6.052574031,6.454774446,6.856974861,7.259175266,5.398260781,2.916187604,0.434114327,-2.04795884,-7.992403703,-14.2695328,-20.54666199,-26.70904592,-32.80856846,-38.90809098,-45.00761362,-51.10713615,-54.63976078,-57.35883303,-60.07790518,-62.79697743,-65.51604958,-68.23512182,-69.10843914,-68.84730768,-68.58617621,-68.32504474,-68.06391327,-67.80278181,-66.35970071,-64.68957645,-63.01945221,-61.34932796,-59.67920362,-58.00907938,-54.23560577,-49.49793097,-44.76025627,-40.02258157,-35.28490678,-30.09624637,-20.94725727,-11.79826819,-2.649279105,6.457098145,15.50200116,24.54690417,33.59180718,40.01986449,44.52585371,49.03184293,53.53783205,58.04382127,62.54981049,67.05579972,69.29538636,71.48494516,73.67450396,75.86406266,78.05362147,80.24318027,81.06339058,80.9168622,80.77033392,80.62380553,80.47727725,80.11692121,78.14771645,76.17851171,74.20930696,72.24010221,69.28405445,63.75815877,58.23226307,52.70636729,47.18047161,41.05791115,34.92669605,29.06294636,26.94249158,24.82203692,22.83601965,21.98009592,21.12417217,20.26824844,19.43150006,18.66392484,17.8963496,17.12877438,16.26942982,14.79391089,13.31839198,12.01984033,11.33249135
0,-0.184923228,-0.369846548,-0.554769776,-0.739693004,-0.924616232,-1.22003493,-1.693097448,-2.166159874,-2.639222393,-3.112284858,-3.585347377,-4.058409803,-4.531472321,-6.002554475,-10.53183342,-15.06111227,-19.59039112,-24.82201191,-32.42209699,-40.0221822,-47.62226737,-55.22235253,-62.82243774,-66.98818184,-69.8530373,-72.71789283,-75.58274829,-78.44760372,-81.31245928,-83.83972917,-83.98850221,-84.13727511,-84.2860481,-84.43482109,-84.58359408,-82.54804224,-80.45640413,-78.36476595,-76.27312774,-71.69714224,-66.94721451,-62.19728666,-56.72590206,-49.94238521,-43.15886835,-36.37535159,-27.80915016,-18.62647284,-9.443795989,-0.059257027,9.385341915,18.82994086,26.72306636,34.10648054,41.48989522,48.72961006,53.04563238,57.36165463,61.67767683,65.99369904,70.30972128,73.06902132,75.5580527,78.04708403,80.27513895,80.73394489,81.19275077,81.65155675,81.04457953,79.48268361,77.92078766,76.35889183,73.26755164,68.90263368,64.53771572,59.01149681,52.74376406,46.47603126,40.03745449,32.93326795,25.82908141,18.72489477,15.37946103,12.3224481,11.22878751,10.13512686,9.126188007,8.611016903,8.095845839,7.580674735,7.484827896,7.85304176,8.221255585,8.589469357,8.849559081,8.870835576,8.892112071,8.883955648,8.672045787
0,0.869387203,1.738774406,2.6081617,3.477548903,4.346936106,5.117584013,5.214634258,5.311684504,5.408734839,5.505785085,5.583790241,4.865685173,4.147580063,3.429474995,1.195670095,-2.26441596,-6.104717198,-13.86024178,-21.61576623,-29.37129077,-35.35909047,-41.26053336,-47.16197625,-53.06341905,-58.96486189,-63.78616192,-65.38602993,-66.9858979,-68.58576591,-70.18563392,-71.78550193,-72.73393353,-71.44246389,-70.15099435,-68.85952471,-67.56805521,-66.27658557,-63.99885111,-60.99819788,-57.99754461,-54.99689134,-51.99623811,-48.28110038,-41.64812176,-35.01514313,-28.38216451,-20.20028093,-11.32902611,-2.457771421,6.413483309,15.11573282,23.60791912,32.10010546,39.67529829,45.6135263,51.55175422,57.48998222,63.4282101,69.3664381,73.69399574,77.52466502,81.35533425,85.18600353,87.7417678,87.15159108,86.56141436,85.97123763,85.38106095,84.79088423,81.63709117,77.75234196,73.86759288,69.98284367,66.09809459,60.99534201,55.09878415,49.20222617,43.30566822,37.40911024,31.51255225,27.43082502,26.18293239,24.9350397,23.68714702,22.43925443,21.1913617,19.97765981,19.10827261,18.2388854,17.3694982,16.500111,15.6307237,14.7613365,13.89194925,13.14956357,12.41924151,11.6889194,10.95859725,10.22827514
0,0.410950177,0.821900355,1.232850532,1.64380071,2.054750887,2.465701065,2.876651242,3.28760129,3.551590108,3.446968858,3.342347479,3.23772623,3.13310498,3.028483601,2.204666446,-0.214276925,-2.633220389,-5.05216376,-10.36544357,-15.7495718,-21.13370007,-26.5178283,-31.74659985,-35.82134695,-39.89609396,-43.97084103,-48.04558813,-50.63209217,-50.52580471,-50.4195173,-50.31322993,-50.20694247,-50.1006551,-49.99436774,-49.88808027,-48.75641634,-46.33606304,-43.91570967,-41.49535637,-39.07500306,-36.6546497,-34.23429639,-31.81394299,-27.09388505,-22.1030128,-17.11214046,-12.12126822,-7.130395969,-1.753710725,3.740439289,9.234589266,14.72873928,20.10102903,24.77375912,29.44648921,34.11921943,38.79194951,43.46467964,46.76984241,49.90165224,53.03346203,56.16527173,59.29708156,61.14891803,61.14321379,61.13750951,61.13180518,61.1261009,61.12039666,61.11469239,60.78644853,58.11038589,55.43432336,52.75826069,50.08219806,46.33983235,41.32359398,36.3073557,31.29111737,26.274879,22.5781821,19.0192264,15.46027076,13.79063566,12.48362213,11.17660863,10.20334385,9.809221255,9.415098566,9.02097597,8.62685328,8.124170997,7.480565905,6.836960907,6.193355816,5.549750761,4.908425424,4.642356894,4.3762884
